Price,Price_in_BTC
2015-05-28,0.24295726828295114
2015-05-29,0.2543273653147769
2015-06-01,0.2700447778520512
2015-06-02,0.27129843275122517
2015-06-03,0.2640410195909201
2015-06-04,0.2585545847720385
2015-06-05,0.2628560855607893
2015-06-08,0.2544542616644367
2015-06-09,0.2625650444444
2015-06-10,0.26848425054150316
2015-06-11,0.26455671393024033
2015-06-12,0.2607160581471726
2015-06-15,0.2513269443788678
2015-06-16,0.23902429382602752
2015-06-17,0.24036841109143398
2015-06-18,0.24276425901390675
2015-06-19,0.24369802836455684
2015-06-22,0.24162921161936465
2015-06-23,0.24973801048994881
2015-06-24,0.2505872839977133
2015-06-25,0.2458824037719782
2015-06-26,0.24479257495031376
2015-06-29,0.22690848537177005
2015-06-30,0.2260597983166099
2015-07-01,0.2202450636279952
2015-07-02,0.2228947728916036
2015-07-06,0.195257030880005
2015-07-07,0.1965763548181598
2015-07-08,0.19074173542611964
2015-07-09,0.19604201420914816
2015-07-10,0.18512148158082448
2015-07-13,0.17873408115443795
2015-07-14,0.18451007046993403
2015-07-15,0.17986277825912644
2015-07-16,0.1830708939008518
2015-07-17,0.18209338375917722
2015-07-20,0.17976135924711176
2015-07-21,0.18257423580206264
2015-07-22,0.17743902472586442
2015-07-23,0.17551231408863605
2015-07-24,0.1669915736266519
2015-07-27,0.16139689035075822
2015-07-28,0.16296059540719401
2015-07-29,0.16847957986297177
2015-07-30,0.16863501230474007
2015-07-31,0.16553662372120195
2015-08-03,0.16061757873853832
2015-08-04,0.1603685733493273
2015-08-05,0.16017341782663067
2015-08-06,0.16031474426381548
2015-08-07,0.15691113712351584
2015-08-10,0.17000037386831274
2015-08-11,0.1593277906746811
2015-08-12,0.1625521746935852
2015-08-13,0.1599136689242449
2015-08-14,0.15996688185649066
2015-08-17,0.16230190712377263
2015-08-18,0.20191492280966333
2015-08-19,0.17998622842558237
2015-08-20,0.17480347704581556
2015-08-21,0.17392688071272108
2015-08-24,0.18166703515766583
2015-08-25,0.17738450388260518
2015-08-26,0.17092427327997317
2015-08-27,0.1893499633175092
2015-08-28,0.19542257421940118
2015-08-31,0.21386097652376643
2015-09-01,0.19906102204541526
2015-09-02,0.20171490679443504
2015-09-03,0.20578124365079073
2015-09-04,0.19995830796253314
2015-09-08,0.18858242841791442
2015-09-09,0.1853733568810689
2015-09-10,0.19255524518183673
2015-09-11,0.18587547246215155
2015-09-14,0.19077019361270908
2015-09-15,0.19361365841299558
2015-09-16,0.2058134139814095
2015-09-17,0.2040816414608812
2015-09-18,0.19178023021629856
2015-09-21,0.205561789308238
2015-09-22,0.19872691022848618
2015-09-23,0.19315363540809208
2015-09-24,0.19149017185517356
2015-09-25,0.19434900022368015
2015-09-28,0.18578919898088425
2015-09-29,0.1910962588512447
2015-09-30,0.19101076259816474
2015-10-01,0.18834010009371138
2015-10-02,0.19191464162908234
2015-10-05,0.19244288975189383
2015-10-06,0.19722590589039993
2015-10-07,0.19677408445630581
2015-10-08,0.20399993450731077
2015-10-09,0.20345917951300937
2015-10-12,0.19200351693356232
2015-10-13,0.18700803448877296
2015-10-14,0.1850874430366655
2015-10-15,0.18236866834070153
2015-10-16,0.1797853701740636
2015-10-19,0.17419723633458692
2015-10-20,0.16903989449774648
2015-10-21,0.16975123266501252
2015-10-22,0.16560653437850603
2015-10-23,0.16130431586602575
2015-10-26,0.15415352759899495
2015-10-27,0.1470448132280098
2015-10-28,0.15081182627488257
2015-10-29,0.1467556666644951
2015-10-30,0.14203618149163838
2015-11-02,0.12774475408225178
2015-11-03,0.11873570636215532
2015-11-04,0.11254656277101988
2015-11-05,0.11699115398298648
2015-11-06,0.11827382906814994
2015-11-09,0.11536934298567261
2015-11-10,0.1312574381267903
2015-11-11,0.13800130591731027
2015-11-12,0.12346518431144982
2015-11-13,0.12097888601090268
2015-11-16,0.1261976555928101
2015-11-17,0.1213689259732832
2015-11-18,0.12179084983415946
2015-11-19,0.1242990245385857
2015-11-20,0.12542620998430917
2015-11-23,0.129238564457222
2015-11-24,0.1339494956121552
2015-11-25,0.1311371569926843
2015-11-27,0.11649471289565917
2015-11-30,0.11038346642747869
2015-12-01,0.11545209141567266
2015-12-02,0.11119555363539349
2015-12-03,0.11378052372819825
2015-12-04,0.11005470985475659
2015-12-07,0.09518729143076528
2015-12-08,0.09026308737617102
2015-12-09,0.08899256133875293
2015-12-10,0.08847618766754299
2015-12-11,0.07881612047562095
2015-12-14,0.08174577271137061
2015-12-15,0.08026716464103063
2015-12-16,0.07807726219885765
2015-12-17,0.07663162998090836
2015-12-18,0.0749111327982936
2015-12-21,0.07919952644214563
2015-12-22,0.08278130557486231
2015-12-23,0.08476472683656218
2015-12-24,0.0837390237057638
2015-12-28,0.08716986186116044
2015-12-29,0.0874630153664505
2015-12-30,0.08579063075575606
2015-12-31,0.08602610537423437
2016-01-04,0.08487823120642557
2016-01-05,0.08327160369537104
2016-01-06,0.07916477400862945
2016-01-07,0.07263430940928224
2016-01-08,0.0731637337413925
2016-01-11,0.0700446876972094
2016-01-12,0.06986619009728444
2016-01-13,0.07049501328104812
2016-01-14,0.07250654367041419
2016-01-15,0.08075074750397834
2016-01-19,0.07486538191989833
2016-01-20,0.06317968384681677
2016-01-21,0.07197839712455086
2016-01-22,0.08415861836815228
2016-01-25,0.07745209440142074
2016-01-26,0.080198288803096
2016-01-27,0.08177795001901494
2016-01-28,0.08735462001988555
2016-01-29,0.08859631758277144
2016-02-01,0.08475939499680105
2016-02-02,0.0797974600388332
2016-02-03,0.08725526581216118
2016-02-04,0.08141809111642791
2016-02-05,0.07991224525790123
2016-02-08,0.0795025833711895
2016-02-09,0.07430278289926777
2016-02-10,0.07192473113034721
2016-02-11,0.06903654289834926
2016-02-12,0.07661419521694345
2016-02-16,0.07126590340269402
2016-02-17,0.07364492030846709
2016-02-18,0.07285030408983377
2016-02-19,0.07043977121734447
2016-02-22,0.0719135223017422
2016-02-23,0.07574821601318432
2016-02-24,0.0756550753415189
2016-02-25,0.07789533994208228
2016-02-26,0.07585293639316033
2016-02-29,0.07710813804191821
2016-03-01,0.07905811148882987
2016-03-02,0.08174740082825702
2016-03-03,0.08198723497574667
2016-03-04,0.0874095634009174
2016-03-07,0.0914749679795287
2016-03-08,0.0881702176345448
2016-03-09,0.09229620177294144
2016-03-10,0.0907149050714893
2016-03-11,0.09129929516256331
2016-03-14,0.08928100065661036
2016-03-15,0.08718182789924506
2016-03-16,0.09222778378843577
2016-03-17,0.09557297555980382
2016-03-18,0.09630128392037327
2016-03-21,0.09656260161893265
2016-03-22,0.09914157470762645
2016-03-23,0.09518205710213487
2016-03-24,0.09476600984770381
2016-03-28,0.09285035875677217
2016-03-29,0.0919052319408083
2016-03-30,0.09237830463445391
2016-03-31,0.09200223596918898
2016-04-01,0.08802278128929834
2016-04-04,0.08470876496582844
2016-04-05,0.08464023652328619
2016-04-06,0.089156451267756
2016-04-07,0.08813823641177468
2016-04-08,0.09449291258687748
2016-04-11,0.09553047210678649
2016-04-12,0.09917918560363279
2016-04-13,0.09855238771340065
2016-04-14,0.09781230109776591
2016-04-15,0.09392315200603146
2016-04-18,0.09281575782518886
2016-04-19,0.09432641249144492
2016-04-20,0.09658147424868298
2016-04-21,0.09607832558937954
2016-04-22,0.09810717887485271
2016-04-25,0.09240918340844684
2016-04-26,0.09448839584401135
2016-04-27,0.1019368693856173
2016-04-28,0.10251419270543062
2016-04-29,0.10090156537235781
2016-05-02,0.10070411506100442
2016-05-03,0.0969345218389189
2016-05-04,0.09800278531779825
2016-05-05,0.09893386786461841
2016-05-06,0.09717081950251759
2016-05-09,0.09433572675970817
2016-05-10,0.09904745214646407
2016-05-11,0.10211429349704358
2016-05-12,0.10269017838952307
2016-05-13,0.10141110391895734
2016-05-16,0.10507241191094242
2016-05-17,0.1064605824610424
2016-05-18,0.1060008488311873
2016-05-19,0.10977513932603325
2016-05-20,0.10786670285497188
2016-05-23,0.10825050255698217
2016-05-24,0.10901809783216737
2016-05-25,0.11023156519685104
2016-05-26,0.1091348597417411
2016-05-27,0.10418955390542557
2016-05-31,0.09239987454957531
2016-06-01,0.09127989250073065
2016-06-02,0.09139880802797053
2016-06-03,0.08541903378779915
2016-06-06,0.08486227122122433
2016-06-07,0.08734003460370605
2016-06-08,0.08807777565691663
2016-06-09,0.08798705418037124
2016-06-10,0.08497411499177489
2016-06-13,0.06939475889944419
2016-06-14,0.07073060114942764
2016-06-15,0.06913195366042724
2016-06-16,0.060302124061842155
2016-06-17,0.06406652845834904
2016-06-20,0.0669672502719868
2016-06-21,0.07327661226544359
2016-06-22,0.08241684298741703
2016-06-23,0.08030744952749319
2016-06-24,0.07160689943238964
2016-06-27,0.07070314006318539
2016-06-28,0.07395660935219438
2016-06-29,0.07795089769531698
2016-06-30,0.07177684223273975
2016-07-01,0.07243869576769285
2016-07-05,0.06948720747922671
2016-07-06,0.07002484863334094
2016-07-07,0.07046936684323382
2016-07-08,0.06812968066940939
2016-07-11,0.06911044015099077
2016-07-12,0.07042348510342208
2016-07-13,0.06837614489642821
2016-07-14,0.06941426411734426
2016-07-15,0.06927953867616596
2016-07-18,0.06721081146834075
2016-07-19,0.06635813569850485
2016-07-20,0.06750940578731211
2016-07-21,0.06729201636960827
2016-07-22,0.06791993066061072
2016-07-25,0.06593823556170378
2016-07-26,0.06585003374433658
2016-07-27,0.06406337693755834
2016-07-28,0.06280580591316158
2016-07-29,0.06331888089332029
2016-08-01,0.06607595795295756
2016-08-02,0.07216899049875541
2016-08-03,0.07209259782135452
2016-08-04,0.07250699943966486
2016-08-05,0.07269021111807508
2016-08-08,0.07278522653590846
2016-08-09,0.07276271835242332
2016-08-10,0.07044382000813111
2016-08-11,0.07382197521544959
2016-08-12,0.07572005549849703
2016-08-15,0.08063606668416964
2016-08-16,0.08066652883420267
2016-08-17,0.08162717132202908
2016-08-18,0.08396045708936785
2016-08-19,0.08429025597378552
2016-08-22,0.08018706334860409
2016-08-23,0.08244560096272796
2016-08-24,0.08061263518465023
2016-08-25,0.08191969162170945
2016-08-26,0.08218738397654334
2016-08-29,0.08183143557169768
2016-08-30,0.08025932197532204
2016-08-31,0.07767537245719987
2016-09-01,0.07541459937768567
2016-09-02,0.07721484388836088
2016-09-06,0.07343931834227327
2016-09-07,0.07403863601308969
2016-09-08,0.07603190805960224
2016-09-09,0.0736600933076138
2016-09-12,0.07610445556263222
2016-09-13,0.07369825647766111
2016-09-14,0.07136260378971575
2016-09-15,0.07232090278205015
2016-09-16,0.07089276983816217
2016-09-19,0.07107367199064275
2016-09-20,0.0714107198113215
2016-09-21,0.07592745052505247
2016-09-22,0.07767928408783606
2016-09-23,0.07378384555049969
2016-09-26,0.07553741767487167
2016-09-27,0.07369267992183196
2016-09-28,0.07780356971997193
2016-09-29,0.07896740158937103
2016-09-30,0.07911634207876797
2016-10-03,0.0797375761863848
2016-10-04,0.0797929876944245
2016-10-05,0.0813536458011555
2016-10-06,0.08228102943964277
2016-10-07,0.08071351268085662
2016-10-11,0.079226669100182
2016-10-12,0.07887555800091525
2016-10-13,0.07921028065286814
2016-10-14,0.07862543560765092
2016-10-17,0.07812976543985803
2016-10-18,0.0788293924124337
2016-10-19,0.08183720877329521
2016-10-20,0.07993887796209757
2016-10-21,0.08035358460546972
2016-10-24,0.07727594872479512
2016-10-25,0.0759746195489442
2016-10-26,0.07250436255262036
2016-10-27,0.07223458232984432
2016-10-28,0.07061542822961045
2016-10-31,0.06685003341394766
2016-11-01,0.06394963539551
2016-11-02,0.06120170971668371
2016-11-03,0.06484681146482511
2016-11-04,0.06266753021792945
2016-11-07,0.06384301157854734
2016-11-08,0.06336567563616978
2016-11-09,0.062590473881877
2016-11-10,0.06241492376427168
2016-11-14,0.0614449781422733
2016-11-15,0.06437433539414397
2016-11-16,0.06123370368426319
2016-11-17,0.06129744755570496
2016-11-18,0.06079152363466238
2016-11-21,0.06424096188035525
2016-11-22,0.06392519002127446
2016-11-23,0.06441094000472809
2016-11-25,0.062104853093655044
2016-11-28,0.06398365152676441
2016-11-29,0.06148688601754909
2016-11-30,0.06630092091599514
2016-12-01,0.06747060848125874
2016-12-02,0.06643151989897247
2016-12-05,0.06826150004251626
2016-12-06,0.06664276490957705
2016-12-07,0.0647935500980328
2016-12-08,0.0659565915252977
2016-12-09,0.06664130360352682
2016-12-12,0.06772321999664344
2016-12-13,0.06787469122963131
2016-12-14,0.06531188824242207
2016-12-15,0.06541676609251475
2016-12-16,0.06612248672541873
2016-12-19,0.06574880680569635
2016-12-20,0.06521608972017945
2016-12-21,0.06291645298144834
2016-12-22,0.06124644563431021
2016-12-23,0.05750642088402418
2016-12-27,0.05775837672036185
2016-12-28,0.05539382822716673
2016-12-29,0.05523386301687641
2016-12-30,0.05588626600053857
2017-01-03,0.05013220756491213
2017-01-04,0.04612333551772241
2017-01-05,0.05305018656624277
2017-01-06,0.05984254323651449
2017-01-09,0.057552489417543366
2017-01-10,0.05598895511811823
2017-01-11,0.06718036445919023
2017-01-12,0.06586451286931991
2017-01-13,0.06355705738616019
2017-01-17,0.05780130385510394
2017-01-18,0.05761218803155562
2017-01-19,0.05713662744124197
2017-01-20,0.058568128871954415
2017-01-23,0.057273953683204905
2017-01-24,0.059572951781593386
2017-01-25,0.0585108630070658
2017-01-26,0.05861030885949854
2017-01-27,0.057809185288334126
2017-01-30,0.0571827784324176
2017-01-31,0.05442068970267027
2017-02-01,0.05447800557671851
2017-02-02,0.052915597510841766
2017-02-03,0.05226670295908877
2017-02-06,0.05106198244463977
2017-02-07,0.04915437826259328
2017-02-08,0.049234766099159354
2017-02-09,0.053299382867794204
2017-02-10,0.054477006575017896
2017-02-13,0.053429996674815634
2017-02-14,0.052959037787479055
2017-02-15,0.052715688291534175
2017-02-16,0.05193490973041022
2017-02-17,0.05104138129025995
2017-02-21,0.04847126244645401
2017-02-22,0.047957834839111965
2017-02-23,0.04666929694374315
2017-02-24,0.046000612780085506
2017-02-27,0.04580624980214795
2017-02-28,0.04577234985848794
2017-03-01,0.044032721334196064
2017-03-02,0.042054020511161194
2017-03-03,0.04182778079791144
2017-03-06,0.041796628457614414
2017-03-07,0.04343135303554539
2017-03-08,0.04372173806895381
2017-03-09,0.041464378483809246
2017-03-10,0.04342180936187237
2017-03-13,0.039288265308903024
2017-03-14,0.03848387195217994
2017-03-15,0.03910020020895191
2017-03-16,0.0410419154538186
2017-03-17,0.04433618392994008
2017-03-20,0.04573954650698011
2017-03-21,0.042247486481781504
2017-03-22,0.045789885282018675
2017-03-23,0.0459276541587463
2017-03-24,0.05116690867538766
2017-03-27,0.04564100963960561
2017-03-28,0.0461920429777485
2017-03-29,0.04760714224090474
2017-03-30,0.049053511529681515
2017-03-31,0.04721073776574855
2017-04-03,0.04392337810023637
2017-04-04,0.04502978052441816
2017-04-05,0.045475559837112246
2017-04-06,0.043714274710830295
2017-04-07,0.044387798958943236
2017-04-10,0.04471288031869305
2017-04-11,0.044314985845026494
2017-04-12,0.044244691908653246
2017-04-13,0.04548097886966786
2017-04-17,0.044098801432767676
2017-04-18,0.04325434973762344
2017-04-19,0.04167595947974602
2017-04-20,0.040900512786107894
2017-04-21,0.04060390078087838
2017-04-24,0.03937927335186041
2017-04-25,0.03916269726014369
2017-04-26,0.03873294457334134
2017-04-27,0.03716239438013185
2017-04-28,0.03747113709506626
2017-05-01,0.03435565629667208
2017-05-02,0.032805166234914404
2017-05-03,0.032092021818628066
2017-05-04,0.029603230313942824
2017-05-05,0.02971487522686346
2017-05-08,0.026941712921305854
2017-05-09,0.026137089514961465
2017-05-10,0.026483804592692884
2017-05-11,0.02587405574080207
2017-05-12,0.027745557708637198
2017-05-15,0.028100065556185883
2017-05-16,0.028055003728723996
2017-05-17,0.026681674418759013
2017-05-18,0.026129774090587005
2017-05-19,0.02532059647541165
2017-05-22,0.023341309386979422
2017-05-23,0.02218133051500141
2017-05-24,0.021017827040041067
2017-05-25,0.021214935461580195
2017-05-26,0.022611491451940736
2017-05-30,0.022827251360018404
2017-05-31,0.02113356814931125
2017-06-01,0.02008405857598891
2017-06-02,0.019151714416937495
2017-06-05,0.017641738899357703
2017-06-06,0.01683081847182393
2017-06-07,0.01673401363443797
2017-06-08,0.016267348209422005
2017-06-09,0.016229845804104085
2017-06-12,0.017325719690863942
2017-06-13,0.01709961603171702
2017-06-14,0.017846526032009064
2017-06-15,0.018039583894671776
2017-06-16,0.01776411943237422
2017-06-19,0.017068272743325587
2017-06-20,0.01588292958744407
2017-06-21,0.015815699391913646
2017-06-22,0.01579797630191387
2017-06-23,0.01566900178828871
2017-06-26,0.01750287555639526
2017-06-27,0.017332367930722962
2017-06-28,0.017376174755886875
2017-06-29,0.017693712921429607
2017-06-30,0.018558229988404295
2017-07-03,0.018357604197711187
2017-07-05,0.017344417633232377
2017-07-06,0.017450240529368173
2017-07-07,0.017560925684958296
2017-07-10,0.018713963157668354
2017-07-11,0.019266059039925277
2017-07-12,0.018963332282172913
2017-07-13,0.019542815106464533
2017-07-14,0.020838743354794687
2017-07-17,0.020651496929576085
2017-07-18,0.020009661505020145
2017-07-19,0.020726391553172054
2017-07-20,0.01660633137912241
2017-07-21,0.01715671585533092
2017-07-24,0.016821180875117102
2017-07-25,0.01858737492729736
2017-07-26,0.019272964850486365
2017-07-27,0.01835480480346021
2017-07-28,0.017696625826057594
2017-07-31,0.01744837015288528
2017-08-01,0.018085098434586767
2017-08-02,0.018294370610157488
2017-08-03,0.01748118325854048
2017-08-04,0.017120817320480056
2017-08-07,0.014617010141083853
2017-08-08,0.014377444929260082
2017-08-09,0.014827358751966746
2017-08-10,0.01437029755938079
2017-08-11,0.013373070362751406
2017-08-14,0.011003137811353208
2017-08-15,0.011370347480318095
2017-08-16,0.010688589172917502
2017-08-17,0.010871045894226787
2017-08-18,0.011659319273379142
2017-08-21,0.01183735051439721
2017-08-22,0.01161803848359077
2017-08-23,0.011660789209653891
2017-08-24,0.010941983810057534
2017-08-25,0.01095022368527015
2017-08-28,0.010625966430094273
2017-08-29,0.010141907750703172
2017-08-30,0.010067246632364087
2017-08-31,0.010041692942611313
2017-09-01,0.009666783833471273
2017-09-05,0.011118397962799391
2017-09-06,0.010693651371782733
2017-09-07,0.010672017835946804
2017-09-08,0.011227904118767089
2017-09-11,0.011551761714381397
2017-09-12,0.011675675922667635
2017-09-13,0.012697709034703887
2017-09-14,0.015813245903034782
2017-09-15,0.013715388265018408
2017-09-18,0.012277378836685402
2017-09-19,0.012606465759373034
2017-09-20,0.012905951299321679
2017-09-21,0.01392163090829262
2017-09-22,0.013953232304713218
2017-09-25,0.013300832718587929
2017-09-26,0.0133287088176766
2017-09-27,0.01241230574155071
2017-09-28,0.012350499700462475
2017-09-29,0.012411513702785855
2017-10-02,0.011471157422792875
2017-10-03,0.011678108154996286
2017-10-04,0.01181739108467836
2017-10-05,0.011734100762652822
2017-10-06,0.01127708599887906
2017-10-09,0.010389730476429325
2017-10-10,0.010648285687183234
2017-10-11,0.010628863984654562
2017-10-12,0.00928967011068847
2017-10-13,0.009110693797260228
2017-10-16,0.009059328444300907
2017-10-17,0.009255179856480144
2017-10-18,0.009308332506530938
2017-10-19,0.008984815808658403
2017-10-20,0.008561994119295452
2017-10-23,0.008751636178865973
2017-10-24,0.00949401443240257
2017-10-25,0.009073520567112013
2017-10-26,0.008914735681329474
2017-10-27,0.009323808133060085
2017-10-30,0.008832842090905652
2017-10-31,0.00840702521320787
2017-11-01,0.008023867499333126
2017-11-02,0.00770502237981597
2017-11-03,0.007719458083911843
2017-11-06,0.00816630504076728
2017-11-07,0.008006293296433972
2017-11-08,0.007615598211121035
2017-11-09,0.008002989753556584
2017-11-10,0.008573405897475947
2017-11-13,0.008653111186000782
2017-11-14,0.008393926950674672
2017-11-15,0.007563351650816107
2017-11-16,0.007004848996859481
2017-11-17,0.007335590981150762
2017-11-20,0.006839710383235159
2017-11-21,0.007041032438714236
2017-11-22,0.007029702592309062
2017-11-24,0.007142259727951949
2017-11-27,0.0059185100268649565
2017-11-28,0.005765101483722033
2017-11-29,0.005794545158512244
2017-11-30,0.005608974722178379
2017-12-01,0.005317249415740562
2017-12-04,0.004930000365251727
2017-12-05,0.004835231061242097
2017-12-06,0.003915614112197646
2017-12-07,0.003167092247411956
2017-12-08,0.0034618030380149404
2017-12-11,0.0034239052833794337
2017-12-12,0.00328100406008511
2017-12-13,0.0034494948360599535
2017-12-14,0.0034436127092204384
2017-12-15,0.00323602651920933
2017-12-18,0.0029904470071307632
2017-12-19,0.0032323210500106022
2017-12-20,0.003494219501071748
2017-12-21,0.0036929930055734183
2017-12-22,0.004227215694727454
2017-12-26,0.0037248911134437025
2017-12-27,0.0037655080588217594
2017-12-28,0.004096806226857077
2017-12-29,0.004122487231599734
2018-01-02,0.0040294752074741536
2018-01-03,0.0040543386006259615
2018-01-04,0.0039752036992362575
2018-01-05,0.003525058012376085
2018-01-08,0.004069188807704841
2018-01-09,0.004313687696084958
2018-01-10,0.004245557126621025
2018-01-11,0.004759134118559051
2018-01-12,0.004599230708863161
2018-01-16,0.005546320833926838
2018-01-17,0.005717426975141934
2018-01-18,0.005573033192966681
2018-01-19,0.005459448007244334
2018-01-22,0.0058080391724483135
2018-01-23,0.0059318757962132556
2018-01-24,0.0057758330857410395
2018-01-25,0.005818249628175277
2018-01-26,0.005920475238283724
2018-01-29,0.005803618435214343
2018-01-30,0.0063821577873717575
2018-01-31,0.006332978429988288
2018-02-01,0.007175150293382778
2018-02-02,0.007411601160517757
2018-02-05,0.009223222297011884
2018-02-06,0.008175135335265468
2018-02-07,0.008107541036179057
2018-02-08,0.007398141292011639
2018-02-09,0.006775796394953965
2018-02-12,0.0066419687337815215
2018-02-13,0.0068839110923704224
2018-02-14,0.006382555109791194
2018-02-15,0.006033600664513754
2018-02-16,0.00602702761907661
2018-02-20,0.005428062862554292
2018-02-21,0.005769662318659867
2018-02-22,0.0062738631142192575
2018-02-23,0.006169244221192064
2018-02-26,0.006164931814687785
2018-02-27,0.00587472967632109
2018-02-28,0.005928119819769053
2018-03-01,0.005569354550129376
2018-03-02,0.005524786931905768
2018-03-05,0.0054064096455430696
2018-03-06,0.005807103610026182
2018-03-07,0.006136126644872228
2018-03-08,0.00639914171796343
