Date,Price_in_BTC
2014-10-01,0.6189278470451293
2014-11-01,0.7275018653956575
2014-12-01,0.6229535077371229
2015-01-01,0.7470095538534284
2015-02-01,1.036876794817987
2015-03-01,0.9068954264916114
2015-04-01,0.9553123563040006
2015-05-01,1.0212083185481944
2015-06-01,1.0660802484490075
2015-07-01,0.9203970210371287
2015-08-01,0.8452846007511027
2015-09-01,1.0411053682581393
2015-10-01,1.0007745940056183
2015-11-01,0.7313900648019458
2015-12-01,0.6559141148847614
2016-01-01,0.5471641452230661
2016-02-01,0.6361940302670934
2016-03-01,0.5471556496618416
2016-04-01,0.5718059261317756
2016-05-01,0.5301399723374827
2016-06-01,0.4474074492403401
2016-07-01,0.3550235292227723
2016-08-01,0.39676087770659085
2016-09-01,0.4214131483738476
2016-10-01,0.3937259033925852
2016-11-01,0.3316364916108476
2016-12-01,0.3206201643118368
2017-01-01,0.24402674181369588
2017-02-01,0.24671417901324433
2017-03-01,0.19950265848670756
2017-04-01,0.226
2017-05-01,0.17164040812495754
2017-06-01,0.10140165285770313
2017-07-01,0.10032367176742446
2017-08-01,0.09019850901648671
2017-09-01,0.050375001646897906
2017-10-01,0.05600375745936848
2017-11-01,0.03654095908993798
2017-12-01,0.022577809761603642
2018-01-01,0.018221816802935553
2018-02-01,0.027209847941028042
2018-03-01,0.022790338781846407
2018-04-01,0.03656028519118558
2018-05-01,0.02750210894009402
2018-06-01,0.033285110091428295
2018-07-01,0.03933934982744895
2018-08-01,0.03300537250182763
2018-09-01,0.03505814478851701
2018-10-01,0.038359115624996755
2018-11-01,0.03960531854484713
2018-12-01,0.059973114751667354
2019-01-01,0.06571085846218695
2019-02-01,0.07262699879271688
2019-03-01,0.06588197513355648
2019-04-01,0.0613808948587
2019-05-01,0.04725343424743356
2019-06-01,0.029800619484254214
2019-07-01,0.024170721214934212
2019-08-01,0.024619629850371777
2019-09-01,0.026279029503324707
2019-10-01,0.03082182450665797
2019-11-01,0.027845382828532175
2019-12-01,0.0348356426798087
2020-01-01,0.03598898979564365
2020-02-01,0.027600707983444897
2020-03-01,0.030140424338497254
2020-04-01,0.038752938766261374
2020-05-01,0.02885603327163881
2020-06-01,0.025281322964710494
2020-07-01,0.02799554572819227
2020-08-01,0.02205144387191208
2020-09-01,0.021719850184821546
2020-10-01,0.024513411460524565
2020-11-01,0.01899315153410868
2020-12-01,0.013936341393363656
2021-01-01,0.008941160137200768
2021-02-01,0.007859129275499657
2021-03-01,0.005336296016921045
2021-04-01,0.004511741295104276
2021-05-01,0.004641415305788355
2021-06-01,0.007379325274207378
2021-07-01,0.008100918940592209
2021-08-01,0.006823082417060005
2021-09-01,0.005608161128663872
2021-10-01,0.005746998706033324
2021-11-01,0.004570555098222926
2021-12-01,0.00490663713661118
2022-01-01,0.0059249504252354875
2022-02-01,0.007343855455553877
2022-03-01,0.006481103696617118
2022-04-01,0.006235344550151961
2022-05-01,0.0075722865189669294
2022-06-01,0.009902050641375582
2022-07-01,0.015306159103726406
2022-08-01,0.012660181772943828
2022-09-01,0.014727427284520202
2022-10-01,0.015429656344949777
2022-11-01,0.014581596916992581
2022-12-01,0.01761098962930629
2023-01-01,0.01807245430326287
2023-02-01,0.012707761285696291
2023-03-01,0.012756321325272563
2023-04-01,0.010659872065005552
2023-05-01,0.010797403552542282
2023-06-01,0.011338527592761516
2023-07-01,0.009957967376064032
2023-08-01,0.010316105956472877
2023-09-01,0.011913386335216028
2023-10-01,0.010993987582078885
2023-11-01,0.008693873425267394
2023-12-01,0.007979968337048884
2024-01-01,0.007014098107189481
2024-02-01,0.007220346268448821
2024-03-01,0.004998459912109015
2024-04-01,0.004490765450087566
2024-05-01,0.0053754237821737995
2024-06-01,0.004624799342017204
2024-07-01,0.004988959737806591
2024-08-01,0.004806349692078185
2024-09-01,0.005492338738665072
2024-10-01,0.005187040114999903
2024-11-01,0.004554371853691511
2024-12-01,0.0032648405497255704
2025-01-01,0.003379440991933544
2025-02-01,0.003176912432796262
2025-03-01,0.003715074847315472
2025-04-01,0.003760997001005536
2025-05-01,0.003322336399935908
2025-06-01,0.003043006199075104
2025-07-01,0.0030476559901488464
2025-08-01,0.002853545312155398
2025-09-01,0.002969027342242705
