Date,Price_in_BTC
2014-09-17,0.0076967814907739
2014-09-18,0.0079869948294333
2014-09-19,0.0083334178797875
2014-09-22,0.0084047823875713
2014-09-23,0.0073429698113074
2014-09-24,0.0073959433696475
2014-09-25,0.0080665928651609
2014-09-26,0.0079124686759509
2014-09-29,0.0080699499201555
2014-09-30,0.0078305903941604
2014-10-01,0.0066994252014829
2014-10-02,0.0070919720744121
2014-10-03,0.0071513611404416
2014-10-06,0.0066650710313831
2014-10-07,0.0065439769265215
2014-10-08,0.0067433560887902
2014-10-09,0.0065200837969724
2014-10-10,0.0062229988966601
2014-10-13,0.0059167958477727
2014-10-14,0.0057624665625179
2014-10-15,0.0057248087679795
2014-10-16,0.0058814918637687
2014-10-17,0.0058630700226847
2014-10-20,0.0058091393906687
2014-10-21,0.0055139401211132
2014-10-22,0.0055616745581415
2014-10-23,0.0057474952016278
2014-10-24,0.0062230532349467
2014-10-27,0.0063741360576494
2014-10-28,0.0058162616450143
2014-10-29,0.006347011966194
2014-10-30,0.0060815799052298
2014-10-31,0.0063844691694186
2014-11-03,0.0064111566244978
2014-11-04,0.0062936467328964
2014-11-05,0.0062152782210025
2014-11-06,0.0060121957492594
2014-11-07,0.0061329084655384
2014-11-10,0.0058322705503184
2014-11-11,0.0064183626323075
2014-11-12,0.005524587694671
2014-11-13,0.0066074846831832
2014-11-14,0.0072143541390182
2014-11-17,0.0074082103707998
2014-11-18,0.0065032331460244
2014-11-19,0.00683212664312
2014-11-20,0.0068466355710844
2014-11-21,0.0073251094270412
2014-11-24,0.0074290064103342
2014-11-25,0.0078593734641022
2014-11-26,0.0080082528077381
2014-11-28,0.0078364288159336
2014-12-01,0.0077786129959926
2014-12-02,0.0077626110150276
2014-12-03,0.0075997968865251
2014-12-04,0.0072510038809995
2014-12-05,0.0071115074776382
2014-12-08,0.0075516222748412
2014-12-09,0.008091556537393
2014-12-10,0.007899181898216
2014-12-11,0.0081311013430899
2014-12-12,0.008282701468201
2014-12-15,0.0083973999482161
2014-12-16,0.00868642636049
2014-12-17,0.0085684979522198
2014-12-18,0.0079448676545185
2014-12-19,0.0077082086043226
2014-12-22,0.0071108753979222
2014-12-23,0.0063962320896029
2014-12-24,0.0063869234394198
2014-12-26,0.0060379842624025
2014-12-29,0.0064604851574402
2014-12-30,0.0064041295779509
2014-12-31,0.0061213083358844
2015-01-02,0.0062215900532104
2015-01-05,0.0085618306761067
2015-01-06,0.0093993832775582
2015-01-07,0.0087994369201235
2015-01-08,0.0092112550391608
2015-01-09,0.0089529214023744
2015-01-12,0.0107917975359136
2015-01-13,0.0128397562772825
2015-01-14,0.0157212399690785
2015-01-15,0.0127237383525242
2015-01-16,0.0127344464063053
2015-01-20,0.0129380305988125
2015-01-21,0.0127811300052549
2015-01-22,0.0122319046956897
2015-01-23,0.0119804704940218
2015-01-26,0.0104946373869106
2015-01-27,0.0119555935948241
2015-01-28,0.0157749616874995
2015-01-29,0.0256945008948275
2015-01-30,0.0211549073525157
2015-02-02,0.0187634575005431
2015-02-03,0.0205484272573631
2015-02-04,0.0217762168731928
2015-02-05,0.0212333796731453
2015-02-06,0.0186713216351987
2015-02-09,0.0188542096399969
2015-02-10,0.0186045245318558
2015-02-11,0.0193900132186915
2015-02-12,0.01957035409026
2015-02-13,0.0192841089772572
2015-02-17,0.0238085471704908
2015-02-18,0.0236960800300312
2015-02-19,0.02022615015304
2015-02-20,0.0199976202251071
2015-02-23,0.019841601246702
2015-02-24,0.0189331265602892
2015-02-25,0.0179391089694846
2015-02-26,0.0179760267151761
2015-02-27,0.0161526697500287
2015-03-02,0.0143650010710543
2015-03-03,0.0143768956216306
2015-03-04,0.0147569319309587
2015-03-05,0.0145920387503548
2015-03-06,0.0146852309220511
2015-03-09,0.015227532239209
2015-03-10,0.0142925690180904
2015-03-11,0.01484585658224
2015-03-12,0.0157293600664441
2015-03-13,0.0171376294355579
2015-03-16,0.016173823934319
2015-03-17,0.0150610326165729
2015-03-18,0.0180648379883039
2015-03-19,0.0182770721743364
2015-03-20,0.0177651116953486
2015-03-23,0.0157456698021723
2015-03-24,0.0175492168869771
2015-03-25,0.016206533420966
2015-03-26,0.0154507264658262
2015-03-27,0.0161519493547371
2015-03-30,0.0141803284366704
2015-03-31,0.0143311059273258
2015-04-01,0.0147610730228991
2015-04-02,0.0151775650285966
2015-04-06,0.0147754138307125
2015-04-07,0.0140216448969661
2015-04-08,0.0142028061724915
2015-04-09,0.0149091415381147
2015-04-10,0.0160967834055049
2015-04-13,0.0168754196239924
2015-04-14,0.01779530001593
2015-04-15,0.017066295230477
2015-04-16,0.0162311387165081
2015-04-17,0.0162866451880785
2015-04-20,0.0169170079712168
2015-04-21,0.0134739388279952
2015-04-22,0.0138784507001322
2015-04-23,0.0144209217753966
2015-04-24,0.0162279257563481
2015-04-27,0.0161370520684575
2015-04-28,0.0163821926354342
2015-04-29,0.0166955998164144
2015-04-30,0.0148214018364824
2015-05-01,0.0150810718727713
2015-05-04,0.0150197886079568
2015-05-05,0.014949961835418
2015-05-06,0.01556257675231
2015-05-07,0.0148735536283744
2015-05-08,0.0143523203823147
2015-05-11,0.0136274659001124
2015-05-12,0.0137280597792009
2015-05-13,0.0145953289182899
2015-05-14,0.0150255980903151
2015-05-15,0.0141411163717648
2015-05-18,0.0158711092307725
2015-05-19,0.015951919828123
2015-05-20,0.0149561141436526
2015-05-21,0.0149568294435557
2015-05-22,0.0143957924944927
2015-05-26,0.0144654941277896
2015-05-27,0.014834606399543
2015-05-28,0.0141949716015487
