Date,Price_in_BTC
2014-09-17,0.0177745811385232
2014-09-18,0.0192434732043672
2014-09-19,0.020290822893054
2014-09-22,0.0199196705506727
2014-09-23,0.0179583170839157
2014-09-24,0.0188370992749204
2014-09-25,0.018871402576303
2014-09-26,0.019195859292549
2014-09-29,0.0206861815379983
2014-09-30,0.0196621930912873
2014-10-01,0.0194380889081689
2014-10-02,0.0201270043759502
2014-10-03,0.0207823795557213
2014-10-06,0.0221320294051541
2014-10-07,0.0214278132902016
2014-10-08,0.0207403288767501
2014-10-09,0.0193757167984876
2014-10-10,0.0195664573623965
2014-10-13,0.0175954491160303
2014-10-14,0.0171365025585221
2014-10-15,0.0179905566452858
2014-10-16,0.0189367756376941
2014-10-17,0.0191806226342908
2014-10-20,0.0196122439381541
2014-10-21,0.0194519230397189
2014-10-22,0.0195673001411114
2014-10-23,0.0212580530571986
2014-10-24,0.0216591240847473
2014-10-27,0.0218726757179894
2014-10-28,0.0211867799641538
2014-10-29,0.0228525389696094
2014-10-30,0.0225037895646769
2014-10-31,0.023339496530025
2014-11-03,0.0240785058987976
2014-11-04,0.0238756207891879
2014-11-05,0.0234117139140817
2014-11-06,0.0236480617769287
2014-11-07,0.023561989567082
2014-11-10,0.0215100395450824
2014-11-11,0.0213444041459485
2014-11-12,0.0189259074177439
2014-11-13,0.0195138837812886
2014-11-14,0.020610163339905
2014-11-17,0.0210209707524901
2014-11-18,0.0216656821129924
2014-11-19,0.0211617416635699
2014-11-20,0.0226392248318458
2014-11-21,0.0200781422673529
2014-11-24,0.0186408864361263
2014-11-25,0.018539562194604
2014-11-26,0.0187897363009318
2014-11-28,0.0186880911080008
2014-12-01,0.0175787932723644
2014-12-02,0.0173418551064311
2014-12-03,0.0181643087957124
2014-12-04,0.0186615631469227
2014-12-05,0.0184753500292985
2014-12-08,0.018091803472357
2014-12-09,0.018790272561342
2014-12-10,0.0179045477946177
2014-12-11,0.0180009048023744
2014-12-12,0.0170472229671567
2014-12-15,0.0177419183803136
2014-12-16,0.0181591232870474
2014-12-17,0.0190208990238986
2014-12-18,0.0197777553175162
2014-12-19,0.020196142715288
2014-12-22,0.0191285563008264
2014-12-23,0.0192586109234894
2014-12-24,0.0192620694234365
2014-12-26,0.0190929852726009
2014-12-29,0.0200244604473484
2014-12-30,0.0202568086141248
2014-12-31,0.0196411513075
2015-01-02,0.0199629204907037
2015-01-05,0.0235364326702886
2015-01-06,0.0219033274156599
2015-01-07,0.0210504475970817
2015-01-08,0.0221228636408186
2015-01-09,0.0206753284490088
2015-01-12,0.0234632964218572
2015-01-13,0.0269958610733422
2015-01-14,0.0378285151940198
2015-01-15,0.0305548908200032
2015-01-16,0.0325012905264724
2015-01-20,0.0317598072098977
2015-01-21,0.0302101471177858
2015-01-22,0.0295908884132679
2015-01-23,0.0298815586931899
2015-01-26,0.0259630624256025
2015-01-27,0.0270330185911958
2015-01-28,0.0299162604494641
2015-01-29,0.0289000486032352
2015-01-30,0.0289665497090131
2015-02-02,0.0287653143369806
2015-02-03,0.030701171916438
2015-02-04,0.030043768217314
2015-02-05,0.0314518559679788
2015-02-06,0.0307726179381694
2015-02-09,0.0314290755216123
2015-02-10,0.0321956966084508
2015-02-11,0.0318503359982813
2015-02-12,0.0312533994675483
2015-02-13,0.0295186416354871
2015-02-17,0.0285347333031635
2015-02-18,0.0295244449830741
2015-02-19,0.0290614682482655
2015-02-20,0.0286141739724357
2015-02-23,0.0290904900611432
2015-02-24,0.0289459478642648
2015-02-25,0.0292098389663476
2015-02-26,0.0291420770253073
2015-02-27,0.0271001728327095
2015-03-02,0.0261003647811866
2015-03-03,0.0255480954625763
2015-03-04,0.0272733498570012
2015-03-05,0.0269483929812379
2015-03-06,0.0273989527545583
2015-03-09,0.026232058842497
2015-03-10,0.0259236869549909
2015-03-11,0.0247851599846042
2015-03-12,0.0250820871251266
2015-03-13,0.0267828291874703
2015-03-16,0.0265504069799985
2015-03-17,0.0269051760646332
2015-03-18,0.0301249501988829
2015-03-19,0.0293530497167924
2015-03-20,0.0293542411901796
2015-03-23,0.0291006431127335
2015-03-24,0.031277356564774
2015-03-25,0.0303619506869854
2015-03-26,0.0293060767962854
2015-03-27,0.0291575367899018
2015-03-30,0.0285907437178612
2015-03-31,0.0291848888292148
2015-04-01,0.02868845431453
2015-04-02,0.0283500883182951
2015-04-06,0.0281990649264772
2015-04-07,0.0281673375208318
2015-04-08,0.0296645809827048
2015-04-09,0.0308147693579343
2015-04-10,0.0321334248796878
2015-04-13,0.0337933897662634
2015-04-14,0.0346132360366401
2015-04-15,0.0343015039792096
2015-04-16,0.0336312526869589
2015-04-17,0.0334116459154797
2015-04-20,0.0337039432032546
2015-04-21,0.0319877113917492
2015-04-22,0.0322653091088149
2015-04-23,0.0320169075996075
2015-04-24,0.0330526134043881
2015-04-27,0.0329861842458586
2015-04-28,0.0335787274282506
2015-04-29,0.032704297592474
2015-04-30,0.0306445443360393
2015-05-01,0.0316911399754719
2015-05-04,0.0315174076900035
2015-05-05,0.0318245831056996
2015-05-06,0.0319752559981932
2015-05-07,0.0312584383866936
2015-05-08,0.0309451318424213
2015-05-11,0.0308295878650039
2015-05-12,0.030410418769313
2015-05-13,0.0311387392735089
2015-05-14,0.0310424130498778
2015-05-15,0.0316574202875078
2015-05-18,0.0324103525384439
2015-05-19,0.0326320376769001
2015-05-20,0.0322068529643198
2015-05-21,0.0325280331888266
2015-05-22,0.0318742382842668
2015-05-26,0.0318177337703063
2015-05-27,0.0312335034277501
2015-05-28,0.0323638753343692
